job_salary
440,6.0k-8.0k
441,10.0k-20.0k
442,3.0k-5.0k
443,10.0k-15.0k
444,5.0k-8.0k
445,20.0k-30.0k
446,4.5k-6.0k
447,10.0k-15.0k
448,5.0k-8.0k
449,6.0k-8.0k
450,12.0k-20.0k
451,6.0k-8.0k
452,25.0k-35.0k
453,5.0k-7.0k
454,3.0k-4.5k
455,5.0k-8.0k
456,
457,
458,20.0k-30.0k
459,4.0k-7.0k
460,8.0k-15.0k
461,10.0k-15.0k
462,5.0k-7.0k
463,10.0k-15.0k
464,10.0k-20.0k
465,5.4k
466,6.0k-8.0k
467,15.0k-27.0k
468,4.0k-8.0k
469,15.0k-25.0k
470,5.0k-10.0k
471,12.0k-20.0k
472,15.0k-20.0k
473,8.0k-15.0k
474,10.0k-15.0k
475,8.0k-10.0k
476,5.0k-10.0k
477,6.0k-8.0k
478,8.0k-15.0k
479,7.0k-14.0k
480,15.0k-25.0k
481,10.0k-15.0k
482,10.0k-15.0k
483,10.0k-15.0k
484,6.0k-12.0k
485,4.5k-6.0k
486,11.0k-18.0k
487,15.0k-20.0k
488,10.0k-15.0k
489,6.0k-9.0k
490,25.0k-30.0k
491,10.0k-15.0k
492,8.0k-10.0k
493,15.0k-30.0k
494,15.0k-20.0k
495,4.0k-6.0k
496,8.0k-10.0k
497,4.0k-5.0k
498,15.0k-25.0k
499,6.0k-10.0k
500,20.0k-25.0k
501,7.0k-8.5k
502,15.0k-20.0k
503,10.0k-15.0k
504,8.0k-15.0k
505,10.0k-20.0k
506,4.0k-6.0k
507,4.5k-6.0k
508,10.0k-15.0k
509,25.0k-35.0k
510,10.0k-15.0k
511,6.0k-12.0k
512,10.0k-15.0k
513,8.0k-10.0k
514,6.0k-8.0k
515,10.0k-15.0k
516,6.0k-8.0k
517,10.0k-15.0k
518,8.33k-12.5k
519,8.0k-10.0k
520,6.0k-8.0k
521,3.5k-4.0k
522,6.0k-12.0k
523,15.0k-20.0k
524,6.0k-8.0k
525,10.0k-15.0k
526,10.0k-15.0k
527,8.0k-10.0k
528,6.0k-8.0k
529,4.0k-4.5k
530,6.0k-8.0k
531,3.0k-4.5k
532,6.0k-8.0k
533,5.0k-15.0k
534,8.0k-12.0k
535,3.5k-5.5k
536,5.0k-10.0k
537,15.0k-20.0k
538,8.0k-12.0k
539,15.0k-20.0k
540,13.0k-25.0k
541,
542,12.0k-20.0k
543,5.0k-7.0k
544,6.0k-8.0k
545,5.0k-8.0k
546,
547,4.0k-10.0k
548,
549,
550,
551,20.0k-25.0k
552,10.0k-15.0k
553,15.0k-30.0k
554,18.0k-30.0k
555,15.0k-20.0k
556,
557,4.0k-4.5k
558,6.0k-8.0k
559,3.0k-4.5k
560,10.0k-20.0k
561,8.0k-15.0k
562,3.7k-5.5k
563,16.67k-33.33k
564,25.0k-33.33k
565,6.0k-8.0k
566,3.5k-5.5k
567,8.0k-10.0k
568,8.0k-10.0k
569,25.0k-40.0k
570,15.0k-30.0k
571,10.0k-15.0k
572,30.0k-40.0k
573,10.0k-15.0k
574,16.67k-25.0k
575,
576,5.0k-9.0k
577,
578,15.0k-20.0k
579,
580,
581,
582,10.0k-15.0k
583,10.0k-15.0k
584,16.67k-25.0k
585,4.5k
586,7.0k-11.0k
587,5.0k-7.0k
588,
589,10.0k-15.0k
590,10.0k-18.0k
591,
592,3.0k-5.0k
593,15.0k-20.0k
594,10.0k-15.0k
595,4.5k-8.0k
596,5.0k-10.0k
597,20.0k-28.0k
598,8.33k-12.5k
599,8.0k-15.0k
600,10.0k-16.0k
601,6.0k-7.0k
602,20.0k-25.0k
603,25.0k-33.33k
604,15.0k-20.0k
605,20.0k-25.0k
606,5.0k-6.5k
607,6.0k-8.0k
608,25.0k-30.0k
609,4.0k-6.0k
610,6.0k-8.0k
611,
612,15.0k-25.0k
613,12.5k-20.83k
614,
615,8.33k-16.67k
616,6.0k-8.0k
617,7.0k-9.0k
618,20.0k-25.0k
619,15.0k-20.0k
620,8.0k-10.0k
621,10.0k-15.0k
622,25.0k-40.0k
623,
624,6.0k-8.0k
625,3.5k-5.0k
626,4.5k-6.0k
627,5.0k-7.0k
628,8.0k-10.0k
629,10.0k-15.0k
630,4.0k-8.0k
631,8.0k-10.0k
632,10.0k-18.0k
633,15.0k-20.0k
634,4.0k-5.0k
635,6.0k-10.0k
636,13.0k-25.0k
637,2.0k-3.0k
638,9.0k-12.0k
639,4.5k-6.0k
640,4.5k-6.0k
641,10.0k-15.0k
642,6.0k-9.0k
643,15.0k-30.0k
644,6.0k-8.0k
645,4.3k-5.0k
646,4.5k
647,15.0k-20.0k
648,6.0k-15.0k
649,15.0k-30.0k
650,3.6k
651,10.0k-15.0k
652,8.0k-10.0k
653,6.0k-8.0k
654,8.0k-10.0k
655,15.0k-25.0k
656,6.0k-8.0k
657,4.0k-8.0k
658,4.5k-6.0k
659,3.0k-4.5k
660,10.0k-18.0k
661,7.0k-8.0k
662,4.5k-6.0k
663,4.5k-6.0k
664,6.0k-8.0k
665,20.0k-30.0k
666,4.5k-8.0k
667,5.0k-10.0k
668,3.0k-5.0k
669,4.5k-6.0k
670,8.0k-10.0k
671,3.5k-4.0k
672,15.0k-20.0k
673,5.4k
674,6.0k-8.0k
675,10.0k-18.0k
676,10.0k-25.0k
677,8.0k-12.0k
678,3.0k-4.5k
679,4.5k-6.0k
680,4.0k-4.8k
681,4.5k-6.0k
682,8.0k-12.0k
683,8.0k-19.0k
684,10.0k-12.0k
685,8.0k-10.0k
686,9.0k-15.0k
687,8.0k-10.0k
688,5.8k-6.0k
689,3.0k-5.0k
690,15.0k-20.0k
691,9.0k-20.0k
692,6.0k-12.0k
693,10.0k-15.0k
694,5.0k-6.0k
695,12.0k-17.0k
696,12.0k-15.0k
697,15.0k-30.0k
698,4.0k-6.0k
699,4.0k-6.0k
700,5.83k-8.33k
701,4.5k-6.0k
702,4.5k-5.5k
703,5.0k-9.0k
704,15.0k-20.0k
705,10.0k-16.67k
706,4.0k-10.0k
707,8.0k-10.0k
708,
709,3.0k-3.5k
710,8.0k-10.0k
711,8.0k-15.0k
712,12.0k-20.0k
713,7.0k-18.0k
714,2.2k-4.0k
715,20.0k-40.0k
716,4.0k-6.0k
717,25.0k-30.0k
718,3.0k-4.5k
719,6.0k-8.0k
720,5.0k-6.0k
721,3.0k-6.0k
722,3.5k-6.0k
723,5.0k-9.0k
724,4.5k-6.0k
725,4.5k-6.0k
726,4.0k-9.0k
727,8.0k-10.0k
728,8.0k-12.0k
729,4.5k-6.0k
730,3.0k-4.5k
731,8.0k-10.0k
732,5.0k-8.0k
733,3.0k-4.5k
734,8.0k-10.0k
735,15.0k-25.0k
736,8.0k-10.0k
737,5.0k-10.0k
738,3.0k-4.5k
739,4.5k-6.0k
740,6.0k-8.0k
741,5.0k-8.0k
742,7.5k-8.33k
743,8.0k-15.0k
744,4.5k-6.0k
745,4.0k-6.0k
746,4.5k-6.0k
747,4.0k-6.0k
748,5.0k-8.0k
749,10.0k-20.0k
750,8.0k-12.0k
751,10.0k-30.0k
752,6.0k-9.0k
753,6.0k-12.0k
754,6.0k-15.0k
755,10.0k-20.0k
756,8.0k-10.0k
757,6.0k-8.0k
758,15.0k-25.0k
759,10.0k-12.0k
760,10.0k-15.0k
761,16.0k-25.0k
762,6.0k-8.0k
763,20.0k-30.0k
764,7.0k-10.0k
765,15.0k-20.0k
766,3.0k-4.5k
767,8.0k-15.0k
768,30.0k-40.0k
769,4.5k-6.0k
770,16.67k-25.0k
771,3.5k-5.0k
772,10.0k-20.0k
773,8.0k-12.0k
774,8.0k-10.0k
775,8.0k-10.0k
776,6.0k-10.0k
777,16.67k-29.17k
778,25.0k-50.0k
779,7.0k-10.0k
780,8.0k-10.0k
781,6.0k-8.0k
782,6.0k-10.0k
783,3.5k-4.5k
784,15.0k-20.0k
785,20.0k-50.0k
786,5.0k-8.0k
787,4.0k-6.0k
788,25.0k-30.0k
789,3.0k-4.5k
790,10.0k-20.0k
791,15.0k-20.0k
792,13.0k-24.0k
793,5.0k-7.0k
794,8.0k-10.0k
795,15.0k-25.0k
796,6.0k-8.0k
797,15.0k-20.0k
798,10.0k-15.0k
799,6.0k-8.0k
800,4.5k-6.0k
801,3.0k-5.0k
802,6.0k
803,8.0k-12.0k
804,6.0k-8.0k
805,6.0k-8.0k
806,10.0k-20.0k
807,14.0k-16.0k
808,7.0k-13.0k
809,20.0k-25.0k
810,7.0k-14.0k
811,10.0k-15.0k
812,10.0k-15.0k
813,8.0k-12.0k
814,8.0k-15.0k
815,
816,3.0k-5.0k
817,16.67k-33.33k
818,6.0k-20.0k
819,
820,6.0k-8.0k
821,15.0k-18.33k
822,4.0k-6.0k
823,6.0k-8.0k
824,15.0k-25.0k
825,6.0k-8.0k
826,10.0k-15.0k
827,10.0k-15.0k
828,3.0k-5.0k
829,3.0k-4.5k
830,6.0k-8.0k
831,10.0k-15.0k
832,8.0k-10.0k
833,4.0k-6.0k
834,10.0k-14.0k
835,30.0k-40.0k
836,15.0k-25.0k
837,10.0k-20.0k
838,10.0k-15.0k
839,8.0k-10.0k
840,3.5k-8.0k
841,3.0k-4.5k
842,8.0k-14.0k
843,12.5k-25.0k
844,3.0k-4.5k
845,10.0k-15.0k
846,15.0k-25.0k
847,3.5k-5.0k
848,6.0k-7.0k
849,15.0k-20.0k
850,3.5k-5.0k
851,8.0k-10.0k
852,8.0k-10.0k
853,8.0k-10.0k
854,15.0k-20.0k
855,6.0k-9.0k
856,6.0k-9.0k
857,4.0k-5.0k
858,4.5k-6.0k
859,25.0k-35.0k
860,3.5k-7.0k
861,6.0k-8.0k
862,10.0k-18.0k
863,
864,
865,
866,
867,
868,8.0k-12.0k
869,15.0k-20.0k
870,8.0k-15.0k
871,6.0k-8.0k
872,6.0k-8.0k
873,8.0k-12.0k
874,10.0k-15.0k
875,8.0k-16.0k
876,6.0k-10.0k
877,10.0k-20.0k
878,6.0k-16.0k
879,7.0k-10.0k
880,3.0k-4.5k
881,10.0k-15.0k
882,6.0k-8.0k
883,15.0k-25.0k
884,4.0k-6.0k
885,8.33k-16.67k
886,
887,
888,
889,
890,
891,
892,
893,3.5k-5.5k
894,
895,6.0k-8.0k
896,4.0k-6.0k
897,
898,6.67k-10.0k
899,10.0k-15.0k
900,4.0k-4.5k
901,
902,
903,6.0k-8.0k
904,7.0k-10.0k
905,
906,12.0k-16.0k
907,40.0k-60.0k
908,25.0k-50.0k
909,10.0k-15.0k
910,6.0k-8.0k
911,12.0k-24.0k
912,4.0k-6.0k
913,6.0k-10.0k
914,4.5k-6.0k
915,15.0k-25.0k
916,3.0k-4.5k
917,6.0k-8.0k
918,4.0k-6.0k
919,8.0k-10.0k
920,6.0k-8.0k
921,7.0k-9.0k
922,5.0k-7.0k
923,8.0k-10.0k
924,10.0k-16.0k
925,20.0k-30.0k
926,5.0k-8.0k
927,4.5k-6.0k
928,5.0k-8.0k
929,10.0k-16.0k
930,6.0k-8.0k
931,3.0k-8.0k
932,10.5k
933,4.5k-6.0k
934,12.5k-16.67k
935,6.0k-8.0k
936,3.5k-5.0k
937,6.0k-8.0k
938,7.0k-9.0k
939,6.0k-10.0k
940,8.0k-15.0k
941,12.0k-18.0k
942,6.0k-8.0k
943,16.67k-25.0k
944,10.0k-30.0k
945,3.0k-4.5k
946,8.0k-15.0k
947,5.0k-10.0k
948,15.0k-20.0k
949,9.0k-12.0k
950,3.0k-4.5k
951,4.5k-6.0k
952,8.0k-13.0k
953,4.5k-6.0k
954,8.0k-12.0k
955,4.5k-6.0k
956,4.5k-6.0k
957,20.0k-25.0k
958,6.0k-8.0k
959,4.0k-5.0k
960,4.5k-6.0k
961,15.0k-30.0k
962,3.0k-4.5k
963,3.5k-4.5k
964,13.0k-20.0k
965,6.0k-8.0k
966,3.0k-4.0k
967,3.0k-5.0k
968,3.0k-5.0k
969,4.5k-6.0k
970,3.0k-4.5k
971,6.0k-8.0k
972,4.0k-6.0k
973,4.0k-6.0k
974,16.0k-20.0k
975,8.0k-10.0k
976,16.0k-22.0k
977,8.33k-12.5k
978,8.0k-10.0k
979,22.0k-40.0k
980,4.5k-6.5k
981,6.0k-8.0k
982,15.0k-20.0k
983,41.67k-83.33k
984,10.0k-15.0k
985,5.0k-8.0k
986,6.0k-8.0k
987,5.0k-10.0k
988,4.5k-6.0k
989,6.0k-12.0k
990,15.0k-25.0k
991,5.5k-7.0k
992,6.0k-8.0k
993,8.0k-12.0k
994,6.0k-8.0k
995,15.0k-30.0k
996,16.67k-25.0k
997,4.0k-5.0k
998,6.0k-8.0k
999,5.0k-10.0k
1000,10.0k-15.0k
1001,5.0k-7.0k
1002,8.0k-10.0k
1003,8.33k-15.0k
1004,20.83k-29.17k
1005,8.0k-10.0k
1006,15.0k-30.0k
1007,3.0k-4.5k
1008,12.0k-17.0k
1009,8.0k-12.0k
1010,10.0k-15.0k
1011,15.0k-30.0k
1012,8.0k-15.0k
1013,6.0k-8.0k
1014,5.0k-7.0k
1015,8.0k-10.0k
1016,15.0k-20.0k
1017,3.0k-4.5k
1018,3.0k-4.0k
1019,12.0k-18.0k
1020,4.5k-8.0k
1021,20.0k-40.0k
1022,20.0k-25.0k
1023,8.0k-20.0k
1024,10.0k-15.0k
1025,4.5k-6.0k
1026,8.0k-15.0k
1027,20.0k-35.0k
1028,14.0k-22.0k
1029,6.0k-9.0k
1030,6.0k-8.0k
1031,10.0k-12.0k
1032,30.0k-40.0k
1033,12.5k-25.0k
1034,15.0k-20.0k
1035,6.0k-8.0k
1036,8.0k-10.0k
1037,6.0k-15.0k
1038,10.0k-15.0k
1039,6.0k-9.0k
1040,4.0k-6.0k
1041,4.5k-7.5k
1042,6.0k-10.0k
1043,5.0k-10.0k
1044,5.0k-8.0k
1045,4.5k-6.0k
1046,10.0k-15.0k
1047,6.0k-8.0k
1048,3.0k-4.5k
1049,
1050,10.0k-25.0k
1051,10.0k-12.5k
1052,10.0k-15.0k
1053,10.0k-15.0k
1054,6.5k-7.5k
1055,5.0k-6.0k
1056,15.0k-25.0k
1057,15.0k-20.0k
1058,10.0k-15.0k
1059,4.0k-20.0k
1060,6.0k-12.0k
1061,6.0k-10.0k
1062,10.0k-15.0k
1063,3.0k-4.5k
1064,8.0k-10.0k
1065,8.0k-10.0k
1066,10.0k-15.0k
1067,4.5k-6.0k
1068,10.0k-15.0k
1069,15.0k-25.0k
1070,6.0k-8.0k
1071,8.0k-20.0k
1072,4.0k-6.5k
1073,5.0k-8.0k
1074,10.0k-12.0k
1075,3.1k-3.8k
1076,4.5k-8.0k
1077,8.0k-10.0k
1078,13.0k-20.0k
1079,7.0k-10.0k
1080,6.0k-15.0k
1081,10.0k-20.0k
1082,3.0k-4.5k
1083,3.5k-6.0k
1084,10.0k-20.0k
1085,5.0k-7.0k
1086,6.67k-20.83k
1087,5.0k-10.0k
1088,3.0k-4.5k
1089,12.5k-16.67k
1090,4.5k-6.0k
1091,6.0k-8.0k
1092,8.0k-15.0k
1093,8.0k-16.0k
1094,4.0k-5.5k
1095,6.0k-20.0k
1096,8.0k-15.0k
1097,3.0k-4.5k
1098,3.0k-4.5k
1099,15.0k-20.0k
1100,20.0k-25.0k
1101,3.0k-4.5k
1102,15.0k-20.0k
1103,6.0k-10.0k
1104,4.5k-6.0k
1105,4.0k-6.0k
1106,18.0k-25.0k
1107,4.5k-6.0k
1108,5.0k-12.0k
1109,8.0k-15.0k
1110,6.0k-8.0k
1111,8.0k-10.0k
1112,4.0k-5.5k
1113,15.0k-25.0k
1114,15.0k-30.0k
1115,5.0k-6.0k
1116,21.0k-28.0k
1117,30.0k-50.0k
1118,8.0k-12.0k
1119,6.0k-8.0k
1120,8.33k-15.0k
1121,2.0k-3.0k
1122,6.0k-8.0k
1123,20.0k-30.0k
1124,10.0k-16.0k
1125,4.5k-6.0k
1126,5.0k-6.0k
1127,3.5k-5.0k
1128,3.5k-4.0k
1129,6.0k-8.0k
1130,6.0k-8.0k
1131,4.0k-6.0k
1132,10.0k-15.0k
1133,6.0k-8.0k
1134,4.5k-5.0k
1135,7.0k-10.0k
1136,10.0k-15.0k
1137,3.0k-4.0k
1138,8.0k-12.0k
1139,4.0k-6.0k
1140,8.0k-10.0k
1141,
1142,15.0k-25.0k
1143,40.0k-50.0k
1144,8.0k-10.0k
1145,
1146,4.5k-6.0k
1147,13.0k-20.0k
1148,6.0k-8.0k
1149,3.0k-4.5k
1150,
1151,16.67k-25.0k
1152,6.0k-8.0k
1153,13.0k-20.0k
1154,20.0k-30.0k
1155,10.0k-18.0k
1156,8.0k-15.0k
1157,20.0k-25.0k
1158,12.0k-16.0k
1159,8.0k-10.0k
1160,5.0k-8.0k
1161,8.0k-10.0k
1162,10.0k-15.0k
1163,4.0k-4.5k
1164,10.0k-15.0k
1165,7.0k-15.0k
1166,15.0k-30.0k
1167,4.5k-6.0k
1168,15.0k-30.0k
1169,6.0k-8.0k
1170,15.0k-20.0k
1171,
1172,2.0k-3.0k
1173,4.5k-7.0k
1174,4.5k-6.0k
1175,
1176,10.0k-20.0k
1177,8.0k-10.0k
1178,4.0k-8.0k
1179,4.0k-5.0k
1180,20.0k-28.0k
1181,
1182,5.0k-7.0k
1183,5.0k-7.0k
1184,6.67k-8.33k
1185,3.0k-7.0k
1186,3.0k-4.5k
1187,4.0k-5.0k
1188,15.0k-20.0k
1189,4.0k-6.0k
1190,
1191,18.0k-30.0k
1192,3.5k-5.0k
1193,4.0k-6.0k
1194,3.0k-4.5k
1195,8.0k-12.0k
1196,6.0k-12.0k
1197,15.0k-20.0k
1198,8.0k-12.0k
1199,8.0k-12.0k
1200,6.0k-8.0k
1201,6.0k-8.0k
1202,8.0k-12.0k
1203,16.0k-21.0k
1204,5.0k-10.0k
1205,6.0k-8.0k
1206,8.0k-10.0k
1207,8.0k-20.0k
1208,
